omny.fm へのリンク,日付,タイトル,コメント,MC,出演者1,出演者2,出演者3,音源編集,備考・メモ・作業された方のお名前(ハンドルネーム可)
https://omny.fm/shows/asahi/445-2,"Thu, 16 Dec 2021 19:00:00 +0000",#485 フォーだけじゃない！　食べてみたい、ベトナム麺類の奥深き世界,,神田大介,"宋光祐,ハノイ支局",,,,tainuke
https://omny.fm/shows/asahi/fd18a76a-4846-4506-9f1e-adff0071a8fa,"Fri, 17 Dec 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑪スナオさん、かく語りき「見本のような人やった」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/493,"Fri, 17 Dec 2021 19:00:00 +0000",#486 炭治郎と鬼舞辻が遭遇したあの街が…「鬼滅」の世界、写真庫から次々と,,岸上渉,"抜井規泰,東京社会部",,,,tainuke
https://omny.fm/shows/asahi/487,"Sat, 18 Dec 2021 19:00:00 +0000",#487 お寺の子どもにサンタは来るの？　12月24日は「おみぬぐいイブ」,,"竹田真志夫,大阪生活文化部","波勢邦生,キリスト新聞社研究員","池口龍法,龍岸寺住職",,,tainuke
https://omny.fm/shows/asahi/488,"Sun, 19 Dec 2021 19:00:00 +0000",#488 シリア絶望収容所（前編）　ある女性の耳打ちで、取材が始まった,,神田大介,"其山史晃,国際報道部",,,,tainuke
https://omny.fm/shows/asahi/489-m-1-2021,"Mon, 20 Dec 2021 19:00:00 +0000",#489 ゴールは優勝だけじゃない　M-1グランプリ2021回顧（前編）,,神田大介,"西田理人,大阪生活文化部",,,,tainuke
https://omny.fm/shows/asahi/490-m-1-2021,"Tue, 21 Dec 2021 02:55:00 +0000",#490 魂は、年を取らない　M-1グランプリ2021回顧（後編）,,神田大介,"西田理人,大阪生活文化部",,,,tainuke
https://omny.fm/shows/asahi/490,"Tue, 21 Dec 2021 19:00:00 +0000",#491 シリア絶望収容所（中編）　拷問、性暴力…心身も家族も壊れた,,神田大介,"其山史晃,国際報道部",,,,tainuke
https://omny.fm/shows/asahi/490-1,"Wed, 22 Dec 2021 19:00:00 +0000",#492 シリア絶望収容所（後編）　救いなき「強制失踪」、密告社会の代償,,神田大介,"其山史晃,国際報道部",,,,tainuke
https://omny.fm/shows/asahi/249-12,"Thu, 23 Dec 2021 19:00:00 +0000",#493 非日常の舞台、戻ってきた日常　2021年タカラヅカ総まとめ,,"尾崎千裕,大阪生活文化部","河合真美江,大阪生活文化部","杢田光,大阪生活文化部","田部愛,大阪生活文化部",,tainuke
https://omny.fm/shows/asahi/252-20211218oa,"Fri, 24 Dec 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑫激戦の京都ラーメン「一乗寺て、宮本武蔵やで。びっくりするわ」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/493-1,"Fri, 24 Dec 2021 19:00:00 +0000",#494 建物たかっ！ 炭治郎が驚いたそのビル、実は　「鬼滅」の大正時代、なぜ令和にひもとくのか,,岸上渉,"抜井規泰,東京社会部","阪本輝昭,コンテンツ編成本部",,,tainuke
https://omny.fm/shows/asahi/season2,"Sat, 25 Dec 2021 19:00:00 +0000",#495 シン・住職の「シン・ザン・シキ」　アイドルライブに込めた意味,,"竹田真志夫,大阪生活文化部","波勢邦生,キリスト新聞社研究員","池口龍法,龍岸寺住職",,,tainuke
https://omny.fm/shows/asahi/495,"Sun, 26 Dec 2021 19:00:00 +0000",#496 スコティッシュフォールド、実は「病気の猫」　ペットの遺伝性疾患（前編）,,神田大介,"太田匡彦,文化くらし報道部",,,,tainuke
https://omny.fm/shows/asahi/496,"Mon, 27 Dec 2021 19:00:00 +0000",#497 「か弱い可憐な花」を求め、病気が放置される　ペットの遺伝性疾患（後編）,,神田大介,"太田匡彦,文化くらし報道部",,,,tainuke
https://omny.fm/shows/asahi/498-vs,"Tue, 28 Dec 2021 19:00:00 +0000",#498 尾張VS.三河…愛知愛を語り尽くせ！①「味噌饅頭」に「ぴよりん」、知ってる？（楽屋裏）,,神田大介,"杉浦奈実,大阪科学医療部",,,,tainuke　尾張出身神田大介と、三河・高浜市出身杉浦奈実記者
https://omny.fm/shows/asahi/499,"Tue, 28 Dec 2021 19:05:00 +0000",#499 愛知愛を語り尽くせ！②「めいだい」と言えば名古屋大、明治大じゃない（楽屋裏）,,神田大介,"杉浦奈実,大阪科学医療部",,,,tainuke　尾張出身神田大介と、三河・高浜市出身杉浦奈実記者
https://omny.fm/shows/asahi/500,"Wed, 29 Dec 2021 19:00:00 +0000",#500 愛知愛を語り尽くせ！③モーニングから自家製味噌まで　ディープな食文化を考える（楽屋裏）,,神田大介,"杉浦奈実,大阪科学医療部",,,,tainuke　尾張出身神田大介と、三河・高浜市出身杉浦奈実記者
https://omny.fm/shows/asahi/501,"Wed, 29 Dec 2021 19:05:00 +0000",#501 愛知愛を語り尽くせ！④とごる、はしこい、ぱーぱー…方言は、今も心に（楽屋裏）,,神田大介,"杉浦奈実,大阪科学医療部",,,,tainuke　尾張出身神田大介と、三河・高浜市出身杉浦奈実記者
https://omny.fm/shows/asahi/502,"Thu, 30 Dec 2021 19:00:00 +0000",#502 北海道を語り尽くす①本州人の知らない北の冬　道内出身者は実は寒さに弱かった（楽屋裏）,,岸上渉,"真田嶺,音声チーム","波絵理子,音声チーム","水野梓,withnews副編集長",,tainuke（岸上：釧路　真田さん :函館・七飯町 波さん：札幌・網走　水野さん：北海道大好き）
https://omny.fm/shows/asahi/503,"Thu, 30 Dec 2021 19:05:00 +0000",#503 北海道を語り尽くす②「セイコーマート」が道民に愛されるワケ　函館市民は「マックよりラッピ」（楽屋裏）,,岸上渉,"真田嶺,音声チーム","波絵理子,音声チーム","水野梓,withnews副編集長",,tainuke（岸上：釧路　真田さん :函館・七飯町 波さん：札幌・網走　水野さん：北海道大好き）
https://omny.fm/shows/asahi/504,"Fri, 31 Dec 2021 19:00:00 +0000",#504 イランの正月、日本に似てる？　十二支もあるけど一つだけ違います（楽屋裏）,,神田大介,"菅澤百恵,音声チーム",,,,tainuke
https://omny.fm/shows/asahi/03,"Sat, 01 Jan 2022 02:55:00 +0000",#505 アウトドア好きが語る自然の魅力　コロナだから気がついた（楽屋裏）,,飯沼優仁,"真田嶺,音声チーム","ふじいこうた,コンテンツ編成本部",,,tainuke（ふじいこうたさんの漢字が分かりませんでした。）
https://omny.fm/shows/asahi/506,"Sat, 01 Jan 2022 19:00:00 +0000",#506 のんべえ雑談①　お酒は人生のパートナー！？　一押しの1杯を紹介（楽屋裏）,,"菅澤百恵,コンテンツ編成本部","大野由衣,音声チーム","藤田淳,マーケティング戦略本部","水野梓,withnews副編集長",,tainuke
https://omny.fm/shows/asahi/507-osake,"Sat, 01 Jan 2022 19:05:00 +0000",#507 のんべえ雑談②　お酒は世代を超えてつなげてくれる？　飲みニケーションを考える（楽屋裏）,,"菅澤百恵,コンテンツ編成本部","大野由衣,音声チーム","藤田淳,マーケティング戦略本部","水野梓,withnews副編集長",,tainuke
https://omny.fm/shows/asahi/508,"Sun, 02 Jan 2022 19:00:00 +0000",#508 マイナースポーツ物語①　道具お高め、ルール説明あきらめがち（楽屋裏）,,加地ゆうき,"波絵理子,音声チーム","真田嶺,音声チーム",神田大介,,tainuke　ハンドボールの真田さん、フェンシングの加地さん、競技ダンスの波さん、ボートの神田さん
https://omny.fm/shows/asahi/509,"Sun, 02 Jan 2022 19:05:00 +0000",#509 マイナースポーツ物語②　経験ばれたら、先輩の目の色が変わる（楽屋裏）,,加地ゆうき,"波絵理子,音声チーム","真田嶺,音声チーム",神田大介,,tainuke
https://omny.fm/shows/asahi/507,"Mon, 03 Jan 2022 19:00:00 +0000",#510 杜氏と蔵元、日本酒づくりに異変アリ　伝統を超えて伝統を守る,,神田大介,"広部憲太郎,ツギノジダイ副編集長",,,,tainuke
https://omny.fm/shows/asahi/511-39,"Tue, 04 Jan 2022 19:00:00 +0000",#511 政界に「開成卒」の時代がくる？　鈴木憲和さん、総理を目指すんですか　農政どうしますか,,"秋山訓子,編集委員","鈴木憲和,衆院議員,自民党",神田大介,,,"若手中堅政治家2回目,ネジート"
https://omny.fm/shows/asahi/512-abc,"Wed, 05 Jan 2022 19:00:00 +0000",#512 「アカン、優勝してまう」にこもるトラ愛　関西人の心理と阪神タイガース,,岸上渉,"伊藤史隆,ABCアナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/513-abc,"Thu, 06 Jan 2022 02:55:00 +0000",#513 阪神タイガースを変えた「神宮のヤジ」　ABCアナが語る星野監督の素顔,,岸上渉,"伊藤史隆,ABCアナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/517,"Thu, 06 Jan 2022 19:00:00 +0000",#514 零下の森に潜み、越境した先に　ポーランドへ押し寄せる移民・難民,,神田大介,"野島淳,ベルリン支局",,,,tainuke
https://omny.fm/shows/asahi/d8b0711a-89cc-459f-874e-ae0c008a7d76,"Fri, 07 Jan 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！⑬語り継ぐ戦争「いけよ進めよの時代、出征の征がむちゃくちゃ多い」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/515,"Fri, 07 Jan 2022 19:00:00 +0000",#515 桑原征平さんと阪神大震災（前編）真っ暗の国道を5時間、たどり着いた自宅は…,,岸上渉,"桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/d3d4c7df-7737-4d47-a9d2-adf8005df1c6,"Sat, 08 Jan 2022 19:00:00 +0000",#516 露の団姫さん③　夫はクリスチャン　夫婦で朝のおつとめする夢が……,,岸上渉,"久保智祥,コンテンツ編成本部","露の団姫,道心寺",,,tainuke
https://omny.fm/shows/asahi/516-abc,"Sun, 09 Jan 2022 19:00:00 +0000",#517   近鉄バファローズ、伝説の「10・19」　ABC局内はカオスと化した,,岸上渉,"伊藤史隆,ABCアナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/518,"Mon, 10 Jan 2022 19:00:00 +0000",連合とは（前編） 春闘でおなじみ、政治に影響力　でもどんな組織だっけ #518,,神田大介,"藤崎麻里,東京経済部",,,,tainuke
https://omny.fm/shows/asahi/519,"Tue, 11 Jan 2022 02:55:00 +0000",連合とは（後編） トヨタ労組は、なぜリーダー役を降りるのか #519,,神田大介,"藤崎麻里,東京経済部",,,,tainuke
https://omny.fm/shows/asahi/520-1,"Tue, 11 Jan 2022 19:00:00 +0000",あのボクサーも登場　フィリピン大統領選、混戦すぎて目が離せない #520,,神田大介,"宋光祐,ハノイ支局",,,,tainuke
https://omny.fm/shows/asahi/521-1,"Wed, 12 Jan 2022 19:00:00 +0000",北新地でビル火災の一報　「これは大きな火事になる」記者たちは動いた #521,,岸上渉,"染田屋竜太,大阪社会部","仲程雄平,コンテンツ編成本部",,,tainuke
https://omny.fm/shows/asahi/522-1,"Thu, 13 Jan 2022 02:55:00 +0000",北新地放火殺人から元消防士は考えた　雑居ビル火災から身を守るために #522,,岸上渉,"染田屋竜太,大阪社会部","仲程雄平,コンテンツ編成本部",,,tainuke
https://omny.fm/shows/asahi/523,"Thu, 13 Jan 2022 19:00:00 +0000",訪問診療医が見たリアル①第5波で感じた絶望 「先生の決断、責めたりしない」 #523,,"真田嶺,音声チーム","関口佳代子,東京社会部","田代和馬,医師",,,tainuke
https://omny.fm/shows/asahi/c6937a3c-f237-4990-8473-ae1c00645161,"Fri, 14 Jan 2022 02:55:00 +0000",訪問診療医がみたリアル②情熱だけじゃ、次は動けないかも　第6波に生かせる教訓 #524,,"真田嶺,音声チーム","関口佳代子,東京社会部","田代和馬,医師",,,tainuke
https://omny.fm/shows/asahi/f07672c7-0257-4f9d-9dc3-ae1b00538405,"Fri, 14 Jan 2022 07:55:00 +0000",征平・吉弥の土曜も全開！！⑭露の団姫さん登場「昔から落語と仏教って、ものすごい密接やんな」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/524,"Fri, 14 Jan 2022 19:00:00 +0000",桑原征平さんと阪神大震災（後編）身にしみた人の恩、優しさにいまも涙 #525,,岸上渉,"桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/2b2e583a-e76f-463a-852c-adf8005e8778,"Sat, 15 Jan 2022 19:00:00 +0000",露の団姫さん④　理想のお寺、自分でつくる　原点はレゴブロック #526,,岸上渉,"久保智祥,コンテンツ編成本部","露の団姫,道心寺",,,tainuke
https://omny.fm/shows/asahi/526-1-17,"Sun, 16 Jan 2022 19:00:00 +0000",午前5時46分、突如途切れた声　阪神大震災、ラジオが伝えたその瞬間（前編） #527,,岸上渉,"谷五郎,ラジオ関西パーソナリティ","もりりょうた,兵庫県立舞子高校","のぶかわゆうた,兵庫県立舞子高等学校",,tainuke 高校生のもりりょうたさんとのぶかわゆうたさんの漢字は分かりませんでした。
https://omny.fm/shows/asahi/527,"Mon, 17 Jan 2022 02:55:00 +0000",「息子、死んでると思う」　震災直後の火災現場、リポーターは言葉を失った（中編） #528,,岸上渉,"谷五郎,ラジオ関西パーソナリティ","もりりょうた,兵庫県立舞子高校","のぶかわゆうた,兵庫県立舞子高等学校",,tainuke 高校生のもりりょうたさんとのぶかわゆうたさんの漢字は分かりませんでした。
https://omny.fm/shows/asahi/528-1-17,"Mon, 17 Jan 2022 07:55:00 +0000",揺れてから69時間　「1･17」を伝え続けた使命、僕たちがつなぐ（後編） #529,,岸上渉,"谷五郎,ラジオ関西パーソナリティ","もりりょうた,兵庫県立舞子高校","のぶかわゆうた,兵庫県立舞子高等学校",,tainuke 高校生のもりりょうたさんとのぶかわゆうたさんの漢字は分かりませんでした。
https://omny.fm/shows/asahi/528,"Mon, 17 Jan 2022 19:00:00 +0000",ミャンマーは、いま①戻るにぎわい　人々の心の奥で、何かが押し殺されている #530,,神田大介,"福山亜希,ヤンゴン支局",,,,tainuke
https://omny.fm/shows/asahi/529,"Tue, 18 Jan 2022 02:55:00 +0000",ミャンマーは、いま②遠のいた真の民主化　日本は、どう向き合う  #531,,神田大介,"福山亜希,ヤンゴン支局",,,,tainuke
https://omny.fm/shows/asahi/530,"Tue, 18 Jan 2022 19:00:00 +0000",長崎新聞コラボ①戦争体験をなぜ語り継ぐ？　価値観は追いつけなくても想像が鍵 #532,,神田大介,"三代直矢,長崎新聞報道部",,,,tainuke
